Datetime,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Line Number,Cause for Delay,Station Name
10/8/2020 10:43:00,Thursday,WARDEN STATION,TUO,3,6,N,YU,5741,LINE 1,Transportation Department - Other,NO MATCH
10/9/2020 6:02:00,Friday,WARDEN STATION,TUOS,0,0,N,YU,5401,LINE 1,Operator Overshot Platform,NO MATCH
10/9/2020 6:05:00,Friday,WARDEN STATION,TUOS,0,0,N,YU,5536,LINE 1,Operator Overshot Platform,NO MATCH
10/9/2020 11:20:00,Friday,WARDEN STATION,MUO,0,0,S,YU,5921,LINE 1,Miscellaneous Other,NO MATCH
10/9/2020 14:01:00,Friday,WARDEN STATION,TUSC,0,0,N,YU,5791,LINE 1,Operator Overspeeding,NO MATCH
10/9/2020 14:37:00,Friday,WARDEN STATION,MUPLB,14,17,S,YU,5891,LINE 1,Fire/Smoke Plan B - Source TTC,NO MATCH
10/10/2020 0:22:00,Saturday,WARDEN STATION,MUATC,7,12,S,YU,5996,LINE 1,ATC Project,NO MATCH
10/10/2020 13:25:00,Saturday,WARDEN STATION,SUDP,3,6,S,YU,5896,LINE 1,Disorderly Patron,NO MATCH
10/11/2020 7:39:00,Sunday,WARDEN STATION,PUTWZ,120,0,S,YU,5786,LINE 1,Work Zone Problems - Track,NO MATCH
10/11/2020 14:40:00,Sunday,WARDEN STATION,MUI,7,11,N,YU,5961,LINE 1,Injured or ill Customer (On Train) - Transported,NO MATCH
10/11/2020 17:21:00,Sunday,WARDEN STATION,TUSC,0,0,N,YU,5466,LINE 1,Operator Overspeeding,NO MATCH
10/11/2020 17:45:00,Sunday,WARDEN STATION,MUATC,0,0,N,YU,5991,LINE 1,ATC Project,NO MATCH
10/11/2020 18:36:00,Sunday,WARDEN STATION,TUSC,0,0,S,YU,5561,LINE 1,Operator Overspeeding,NO MATCH
10/11/2020 21:03:00,Sunday,WARDEN STATION,TUSC,0,0,N,YU,5831,LINE 1,Operator Overspeeding,NO MATCH
10/12/2020 11:00:00,Monday,WARDEN STATION,MUATC,6,10,S,YU,5891,LINE 1,ATC Project,NO MATCH
10/13/2020 10:00:00,Tuesday,WARDEN STATION,TUSC,0,0,N,YU,6006,LINE 1,Operator Overspeeding,NO MATCH
10/13/2020 12:21:00,Tuesday,WARDEN STATION,SUAE,0,0,E,YU,0,LINE 1,Assault / Employee Involved,NO MATCH
10/13/2020 15:00:00,Tuesday,WARDEN STATION,SUDP,0,0,N,YU,5586,LINE 1,Disorderly Patron,NO MATCH
10/13/2020 18:13:00,Tuesday,WARDEN STATION,SUUT,9,12,S,YU,5881,LINE 1,Unauthorized at Track Level,NO MATCH
10/14/2020 11:36:00,Wednesday,WARDEN STATION,EUBK,0,0,S,YU,5681,LINE 1,Brakes,NO MATCH
10/15/2020 10:15:00,Thursday,WARDEN STATION,MUATC,3,6,S,YU,5741,LINE 1,ATC Project,NO MATCH
10/15/2020 10:39:00,Thursday,WARDEN STATION,MUPAA,0,0,S,YU,5991,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/15/2020 12:56:00,Thursday,WARDEN STATION,MUATC,22,26,S,YU,5746,LINE 1,ATC Project,NO MATCH
10/15/2020 14:29:00,Thursday,WARDEN STATION,MUIRS,0,0,N,YU,0,LINE 1,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
10/16/2020 6:39:00,Friday,WARDEN STATION,EUDO,4,7,S,YU,5466,LINE 1,Door Problems - Faulty Equipment,NO MATCH
10/16/2020 7:12:00,Friday,WARDEN STATION,TUSC,0,0,S,YU,5686,LINE 1,Operator Overspeeding,NO MATCH
10/16/2020 13:30:00,Friday,WARDEN STATION,MUPAA,0,0,S,YU,5541,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/17/2020 18:04:00,Saturday,WARDEN STATION,MUPAA,3,8,N,YU,5956,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/17/2020 20:25:00,Saturday,WARDEN STATION,SUPOL,13,18,N,YU,5866,LINE 1,Held By Polce - Non-TTC Related,NO MATCH
10/19/2020 7:04:00,Monday,WARDEN STATION,MUATC,4,7,S,YU,5741,LINE 1,ATC Project,NO MATCH
10/19/2020 7:11:00,Monday,WARDEN STATION,MUATC,3,6,S,YU,5991,LINE 1,ATC Project,NO MATCH
10/19/2020 8:15:00,Monday,WARDEN STATION,EUSC,0,0,N,YU,5811,LINE 1,Speed Control Equipment  ,NO MATCH
10/21/2020 6:03:00,Wednesday,WARDEN STATION,TUNIP,3,6,S,YU,5966,LINE 1,Operator Not In Position,NO MATCH
10/21/2020 6:08:00,Wednesday,WARDEN STATION,SUDP,0,0,S,YU,6116,LINE 1,Disorderly Patron,NO MATCH
10/21/2020 12:44:00,Wednesday,WARDEN STATION,MUPAA,0,0,N,YU,6126,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/21/2020 13:21:00,Wednesday,WARDEN STATION,MUPR1,137,140,N,YU,5576,LINE 1,Priority One - Train in Contact With Person,NO MATCH
10/21/2020 21:59:00,Wednesday,WARDEN STATION,MUWR,7,10,N,YU,5566,LINE 1,Work Refusal,NO MATCH
10/22/2020 14:01:00,Thursday,WARDEN STATION,EUDO,4,7,N,YU,5871,LINE 1,Door Problems - Faulty Equipment,NO MATCH
10/22/2020 19:48:00,Thursday,WARDEN STATION,MUPAA,0,0,S,YU,5651,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/22/2020 20:19:00,Thursday,WARDEN STATION,TUMVS,0,0,S,YU,5471,LINE 1,Operator Violated Signal,NO MATCH
10/23/2020 1:47:00,Friday,WARDEN STATION,TUSC,0,0,S,YU,5621,LINE 1,Operator Overspeeding,NO MATCH
10/23/2020 5:48:00,Friday,WARDEN STATION,TUO,3,0,S,YU,6021,LINE 1,Transportation Department - Other,NO MATCH
10/23/2020 11:32:00,Friday,WARDEN STATION,TUSC,0,0,N,YU,5501,LINE 1,Operator Overspeeding,NO MATCH
10/23/2020 11:56:00,Friday,WARDEN STATION,TUS,4,7,N,YU,5626,LINE 1,Crew Unable to Maintain Schedule,NO MATCH
10/23/2020 17:24:00,Friday,WARDEN STATION,SUDP,0,0,N,YU,5766,LINE 1,Disorderly Patron,NO MATCH
10/23/2020 22:45:00,Friday,WARDEN STATION,MUO,0,0,N,YU,5471,LINE 1,Miscellaneous Other,NO MATCH
10/24/2020 2:12:00,Saturday,WARDEN STATION,MUIR,0,0,S,YU,5531,LINE 1,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
10/24/2020 8:47:00,Saturday,WARDEN STATION,SUUT,3,8,N,YU,5541,LINE 1,Unauthorized at Track Level,NO MATCH
10/25/2020 8:34:00,Sunday,WARDEN STATION,MUATC,8,14,S,YU,6046,LINE 1,ATC Project,NO MATCH
10/25/2020 16:05:00,Sunday,WARDEN STATION,TUSC,0,0,N,YU,5741,LINE 1,Operator Overspeeding,NO MATCH
10/26/2020 1:23:00,Monday,WARDEN STATION,SUDP,3,8,S,YU,6041,LINE 1,Disorderly Patron,NO MATCH
10/26/2020 6:36:00,Monday,WARDEN STATION,MUNOA,5,8,S,YU,5581,LINE 1,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
10/26/2020 10:56:00,Monday,WARDEN STATION,SUUT,16,19,S,YU,5486,LINE 1,Unauthorized at Track Level,NO MATCH
10/27/2020 7:56:00,Tuesday,WARDEN STATION,MUSC,0,0,S,YU,6056,LINE 1,Miscellaneous Speed Control,NO MATCH
10/27/2020 11:44:00,Tuesday,WARDEN STATION,TUSC,0,0,N,YU,5601,LINE 1,Operator Overspeeding,NO MATCH
10/28/2020 5:52:00,Wednesday,KENNEDY BD STATION,EUCA,6,12,W,YU,0,LINE 1,Compressed Air,NO MATCH
10/28/2020 6:05:00,Wednesday,WARDEN STATION,MUNOA,4,8,S,YU,5871,LINE 1,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
10/28/2020 8:29:00,Wednesday,WARDEN STATION,MUPAA,0,0,N,YU,6051,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/28/2020 13:45:00,Wednesday,WARDEN STATION,TUSC,0,0,N,YU,5556,LINE 1,Operator Overspeeding,NO MATCH
10/28/2020 17:16:00,Wednesday,WARDEN STATION,TUSC,0,0,N,YU,5991,LINE 1,Operator Overspeeding,NO MATCH
10/28/2020 17:32:00,Wednesday,WARDEN STATION,MUPAA,4,6,S,YU,5941,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/28/2020 20:51:00,Wednesday,WARDEN STATION,MUSC,0,0,N,YU,5951,LINE 1,Miscellaneous Speed Control,NO MATCH
10/29/2020 13:34:00,Thursday,WARDEN STATION,MUPAA,0,0,S,YU,6056,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/29/2020 14:12:00,Thursday,WARDEN STATION,MUPAA,0,0,N,YU,5881,LINE 1,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
10/30/2020 11:42:00,Friday,WARDEN STATION,SUO,16,19,N,YU,6126,LINE 1,Passenger Other,NO MATCH
10/30/2020 22:38:00,Friday,WARDEN STATION,SUO,9,14,N,YU,6061,LINE 1,Passenger Other,NO MATCH
10/31/2020 6:12:00,Saturday,WARDEN STATION,TUSC,0,0,S,YU,5901,LINE 1,Operator Overspeeding,NO MATCH
11/1/2020 11:05:00,Sunday,YONGE BD STATION,MUSC,0,0,E,BD,5050,LINE 2,Miscellaneous Speed Control,NO MATCH
11/2/2020 20:12:00,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5296,LINE 2,Disorderly Patron,NO MATCH
11/2/2020 21:26:00,Monday,YONGE BD STATION,SUUT,4,10,W,BD,5124,LINE 2,Unauthorized at Track Level,NO MATCH
11/3/2020 13:03:00,Tuesday,YONGE BD STATION,MUSC,0,0,E,BD,5208,LINE 2,Miscellaneous Speed Control,NO MATCH
11/10/2020 16:32:00,Tuesday,YONGE BD STATION,SUAP,0,0,E,BD,5172,LINE 2,Assault / Patron Involved,NO MATCH
11/11/2020 23:03:00,Wednesday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
11/13/2020 10:28:00,Friday,YONGE BD STATION,MUSC,0,0,E,BD,5310,LINE 2,Miscellaneous Speed Control,NO MATCH
11/13/2020 15:08:00,Friday,YONGE BD STATION,SUUT,7,10,W,BD,5082,LINE 2,Unauthorized at Track Level,NO MATCH
11/13/2020 21:13:00,Friday,YONGE BD STATION,MUIS,0,0,N,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
11/15/2020 14:00:00,Sunday,BLOOR VIADUCT,SUUT,17,21,W,BD,5071,LINE 2,Unauthorized at Track Level,NO MATCH
11/16/2020 20:52:00,Monday,YONGE BD STATION,MUPAA,4,10,E,BD,5194,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
11/17/2020 11:01:00,Tuesday,YONGE BD STATION,EUDO,8,11,W,BD,5130,LINE 2,Door Problems - Faulty Equipment,NO MATCH
11/18/2020 8:32:00,Wednesday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
11/19/2020 4:19:00,Thursday,YONGE BD STATION,MUPLC,0,0,W,BD,0,LINE 2,Fire/Smoke Plan C,NO MATCH
11/19/2020 6:07:00,Thursday,YONGE BD STATION,EUDO,5,11,W,BD,5161,LINE 2,Door Problems - Faulty Equipment,NO MATCH
11/19/2020 14:52:00,Thursday,YONGE BD STATION,SUDP,4,7,E,BD,5152,LINE 2,Disorderly Patron,NO MATCH
11/20/2020 13:42:00,Friday,YONGE BD STATION,SUO,0,0,E,BD,5074,LINE 2,Passenger Other,NO MATCH
11/21/2020 22:16:00,Saturday,YONGE BD STATION,SUDP,0,0,E,BD,5274,LINE 2,Disorderly Patron,NO MATCH
11/22/2020 22:08:00,Sunday,YONGE BD STATION,SUAP,0,0,W,BD,5072,LINE 2,Assault / Patron Involved,NO MATCH
11/23/2020 4:35:00,Monday,YONGE BD STATION,PUTD,0,0,W,BD,0,LINE 2,Track Level Debris - Controllable,NO MATCH
11/23/2020 18:43:00,Monday,YONGE BD STATION,SUUT,7,10,E,BD,5020,LINE 2,Unauthorized at Track Level,NO MATCH
11/26/2020 13:52:00,Thursday,YONGE BD STATION,MUSC,0,0,E,BD,5320,LINE 2,Miscellaneous Speed Control,NO MATCH
11/29/2020 1:41:00,Sunday,LEAVING SHEPPARD-YONGE,TUSC,0,0,E,SHP,6141,LINE 4,Operator Overspeeding,NO MATCH
12/1/2020 5:51:00,Tuesday,YONGE BD STATION,PUSO,0,0,W,BD,5149,LINE 2,S/E/C Department Other,NO MATCH
12/14/2020 0:50:00,Monday,YONGE BD STATION,SUUT,5,11,E,BD,0,LINE 2,Unauthorized at Track Level,NO MATCH
12/14/2020 16:27:00,Monday,YONGE BD STATION,MUDD,5,8,E,BD,5058,LINE 2,Door Problems - Debris Related,NO MATCH
12/16/2020 6:19:00,Wednesday,YONGE BD STATION,SUDP,4,7,E,BD,5181,LINE 2,Disorderly Patron,NO MATCH
12/16/2020 20:18:00,Wednesday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
12/17/2020 9:36:00,Thursday,SRT LINE,PRO,3,8,S,SRT,3004,LINE 3,Unrecognized Code,NO MATCH
12/17/2020 11:45:00,Thursday,N/O WILSON TO S/O SHEP,PUTR,100,103,N,YU,6026,LINE 1,Rail Related Problem,NO MATCH
12/17/2020 15:35:00,Thursday,YONGE BD STATION,SUDP,0,0,W,BD,0,LINE 2,Disorderly Patron,NO MATCH
12/18/2020 15:27:00,Friday,YONGE BD STATION,MUIRS,0,0,W,BD,5310,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
12/19/2020 0:22:00,Saturday,YONGE BD STATION,SUDP,0,0,W,BD,5059,LINE 2,Disorderly Patron,NO MATCH
12/24/2020 12:01:00,Thursday,YONGE BD STATION,MUSC,0,0,E,BD,5313,LINE 2,Miscellaneous Speed Control,NO MATCH
12/25/2020 3:00:00,Friday,BLOOR DANFORTH LINE,TUST,0,0,E,BD,5151,LINE 2,Storm Trains,NO MATCH
12/25/2020 18:12:00,Friday,YONGE BD STATION,SUDP,5,9,W,BD,5260,LINE 2,Disorderly Patron,NO MATCH
12/27/2020 20:32:00,Sunday,YONGE BD STATION,SUDP,0,0,E,BD,5011,LINE 2,Disorderly Patron,NO MATCH
1/2/2021 21:50:00,Saturday,YONGE BD STATION,MUPLB,11,17,E,BD,5167,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
1/2/2021 22:49:00,Saturday,YONGE BD STATION,MUO,0,0,E,BD,5278,LINE 2,Miscellaneous Other,NO MATCH
1/9/2021 20:42:00,Saturday,YONGE BD STATION,SUDP,6,12,W,BD,5009,LINE 2,Disorderly Patron,NO MATCH
1/10/2021 1:59:00,Sunday,YONGE BD STATION,SUDP,16,0,W,BD,5114,LINE 2,Disorderly Patron,NO MATCH
1/10/2021 15:32:00,Sunday,YONGE BD STATION,MUIR,5,10,W,BD,5097,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
1/11/2021 16:27:00,Monday,YONGE BD STATION,EUCD,4,7,W,BD,5310,LINE 2,Consequential Delay (2nd Delay Same Fault),NO MATCH
1/12/2021 16:54:00,Tuesday,YONGE BD STATION,SUO,3,6,W,BD,5294,LINE 2,Passenger Other,NO MATCH
1/13/2021 0:32:00,Wednesday,YONGE BD STATION,MUIR,3,9,W,BD,5283,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
1/14/2021 20:29:00,Thursday,YONGE BD STATION,SUDP,3,6,W,BD,5058,LINE 2,Disorderly Patron,NO MATCH
1/17/2021 18:53:00,Sunday,YONGE BD STATION,SUDP,0,0,W,BD,5292,LINE 2,Disorderly Patron,NO MATCH
1/18/2021 20:26:00,Monday,YONGE BD STATION,SUDP,0,0,E,BD,5143,LINE 2,Disorderly Patron,NO MATCH
1/20/2021 18:12:00,Wednesday,YONGE BD STATION,SUO,3,6,E,BD,5256,LINE 2,Passenger Other,NO MATCH
1/21/2021 18:34:00,Thursday,YONGE BD STATION,SUUT,10,15,W,BD,5331,LINE 2,Unauthorized at Track Level,NO MATCH
1/22/2021 7:47:00,Friday,YONGE BD STATION,EUBK,5,8,E,BD,5148,LINE 2,Brakes,NO MATCH
1/23/2021 16:45:00,Saturday,YONGE BD STATION,MUSC,0,0,E,BD,5051,LINE 2,Miscellaneous Speed Control,NO MATCH
1/24/2021 12:22:00,Sunday,YONGE BD STATION,SUDP,0,0,W,BD,5046,LINE 2,Disorderly Patron,NO MATCH
1/28/2021 7:43:00,Thursday,YONGE BD STATION,MUDD,0,0,E,BD,5310,LINE 2,Door Problems - Debris Related,NO MATCH
1/28/2021 15:14:00,Thursday,YONGE BD STATION,MUO,0,0,E,BD,5151,LINE 2,Miscellaneous Other,NO MATCH
1/28/2021 20:05:00,Thursday,YONGE BD STATION,EUDO,6,12,E,BD,5585,LINE 2,Door Problems - Faulty Equipment,NO MATCH
1/31/2021 1:31:00,Sunday,YONGE BD STATION,MUIR,4,8,W,BD,5158,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
2/8/2021 1:14:00,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5134,LINE 2,Disorderly Patron,NO MATCH
2/8/2021 9:37:00,Monday,YONGE BD STATION,SUPOL,0,0,W,BD,5104,LINE 2,Held By Polce - Non-TTC Related,NO MATCH
2/8/2021 22:58:00,Monday,YONGE BD STATION,EUBK,11,17,W,BD,5161,LINE 2,Brakes,NO MATCH
2/9/2021 20:46:00,Tuesday,YONGE BD STATION,MUO,3,9,E,BD,5351,LINE 2,Miscellaneous Other,NO MATCH
2/10/2021 18:25:00,Wednesday,YONGE BD STATION,SUDP,19,22,E,BD,5204,LINE 2,Disorderly Patron,NO MATCH
2/12/2021 13:58:00,Friday,YONGE BD STATION,SUDP,3,6,E,BD,5015,LINE 2,Disorderly Patron,NO MATCH
2/14/2021 10:31:00,Sunday,YONGE BD STATION,MUO,3,7,E,BD,5104,LINE 2,Miscellaneous Other,NO MATCH
2/15/2021 15:32:00,Monday,YONGE BD STATION,SUDP,5,9,W,BD,5171,LINE 2,Disorderly Patron,NO MATCH
2/15/2021 17:30:00,Monday,YONGE BD STATION,SUDP,3,8,E,BD,5314,LINE 2,Disorderly Patron,NO MATCH
